arh,esp
ʉwe'ki Niwipaw nʉngwari bema ne nʉnki Jesú tá a'chwa ʉwari gwamʉ kʉre'sa gunti ʉwa gun nʉndi.,"pero ahora, todo el que cree en él es justificado."
Ey uye'ki Pedruse'ri i'mʉnʉ eygwi:—“¡Eyma cheyrwa neki ɉwa'su' narwin!” kingwi zʉn yana.,"Luego se dirigió hacia la puerta y, cuando salía, lo vio otra criada, que aseguró a los que estaban allí:—Este también andaba con Jesús de Nazaret."
"Ey ʉwaki nʉga'sa gun nawʉn kinkiri trigu sanʉn azoyari awkinʉnno,","Si permites que nuestro hermano menor venga con nosotros, bajaremos a comprarte alimento;"
"Jesuse'ri: —“¿Azi minhawkwa me'zariri ey nikwe?” key ie'ri, wa'ku neykari: —“Niwiwiya, eygwi ʉnwa'kʉn nʉgwa'sa unánʉn na'zari ey iwin” kʉyana.","Jesús le preguntó:—¿Qué quieres que haga por ti?Contestó el ciego:—Maestro, que vuelva a ver."
"Josiari Jekonía awiri Jekoniasin winde'kwʉya ɉina zʉ kakʉ nʉnna. Emari Israerita ɉina, ʉnwintokumey Babilonia ʉnwinwazorie'kin zʉnna.",Josías fue el padre de Jeconías y de sus hermanos en tiempos de la deportación a Babilonia.
Awi ʉya genʉnke'ri i'ngwí ámʉsenaɉuri Jesú urigasay:,"Algunos se levantaron y testificaron en falso contra Jesús, diciendo:"
ikʉnha'se'ri azi kʉyʉkwa ni neki wina'rizanu' rinʉnna.Kʉsá anisi zeywamʉ ʉnkumʉngwa'ba gunʉ ʉnka'kumana ɉina,A esto no pudieron contestar nada.Lección de buen comportamiento
"Miwi ley miwe'rigʉnkuya awiri farisew ɉina mowga mowga aniga, azi chʉwí miwe'zʉnniko basu awiri praturi tina'ri bunsi ichúsi azʉye'ki miwinhanugwese' kinkiri ʉwanu' neyka du arunhakumu' neyka zʉn ko' miwe'nisi gun ey anikʉndi.","¡Guías ciegos, que cuelan el mosquito y se tragan el camello!"
¿Inʉri aɉwazey neyka du chu' gun nanʉndi inʉse'ri mazey nanʉngwari miwe'sʉnno?,"Y si no son fieles con lo ajeno, ¿quién les dará lo que les pertenece a ustedes?Dios y el dinero"
"Ey anawi nʉngwa, ga'kumana ɉina, umʉnte wina'zʉna ɉina nari keywʉri, yow Jesú tá wina'chwʉya rinari, ingʉ mowga cheyrwa ikʉnha'se' pari wina'gusiri, Pabluri nari Bernawerisin Antiokía keywʉ winga'sʉngwa nari wina'gu'na. Ema ɉinari, Júda za'kinuga nare'ki Barsabá ki agwa'gwi ʉwa nariri, Silasin agagu'na, ikʉnha'ri Jesú tá wina'richwʉya na'ba, umʉnte wina'rizʉna nʉnna.","Entonces los apóstoles y los demás dirigentes, con la aprobación de toda la Iglesia, decidieron escoger algunos de entre ellos y enviarlos a Antioquía junto con Pablo y Bernabé. Eligieron a dos hombres de prestigio entre los hermanos: Judas Barsabás y Silas,"
gunʉ me'sana mikʉnasiri: —“Eyma'ba nayow ema asʉya ni” mikʉyʉndi eywʉ me'zari du ʉnzanu' nekʉ asʉkwari mikʉzaniku'kinʉnno.,"y, cuando llegue el que los invitó a ambos, te diga: «Tienes que dejarle el sitio a este», y entonces tengas que ir avergonzado a sentarte en el último lugar."
"Uye' kinka nʉnkʉri i'ngwi Barrabá za'kinuga, gowiernu romanu ka'nugwé kʉzanʉn nuga'ba zagwaka ni'na kʉnse' ka'gekwana.","Había entonces un preso llamado Barrabás que, junto con otros sediciosos, había cometido un asesinato en un motín."
"(Mt. :-; Luk. :-, -; Jn. :-) Kʉtʉkʉnʉndi eymí kawi keywʉ ga'kʉnamʉ dunaa Jesukristu Niwipawb zʉ Gʉmʉsinʉse' ipesana.","Principio del evangelio de Jesús, el Cristo, Hijo de Dios."
"Eymí awi gunti pinzʉnekʉ zanʉ, powru ʉɉwʉn zanʉ nenʉn zamʉ ku' nari mari zanika uye'ri Egipturi José gunti trigu kisanʉn azoyana.","De todos los países venían a Egipto a comprar grano a José, pues en ningún sitio había qué comer."
"Ey uye' nʉngwa ʉnderigʉn use' richona uye'ki Sakuku Jesú zʉ gʉchʉri ʉnchwizanu' nare'ri,","Entraron, pero no encontraron el cuerpo de Jesús, el Señor."
"Ey uye'ki Efraindi durigʉnkiay akakʉse' gunʉ ipaki nuse'ri, Josese'ri du kaw nanay a'zare nʉngwa, akakʉ guna' tosiri Efrainse' ipaki nu'nayri Manasese' ipasʉngwa a'zariri,","A José no le agradó ver que su padre pusiera la mano derecha sobre la cabeza de Efraín, por lo que tomó la mano de su padre para quitarla de la cabeza de Efraín y pasarla a la de Manasés,"
"Ey unaɉu nʉngwari eygwi Jerusalén ʉndinase'ri, Jesuri Niwipaw urakʉn nayʉn nuse'ri saserdoti zʉ sakuku ɉina, ley wina'rigʉnkwʉya ɉina awiri umʉnte wina'rizʉna ɉinasin rinari Jesú cheynakʉ winʉkʉzoriri:","Cuando llegaron de nuevo a Jerusalén, mientras Jesús estaba paseando por el Templo se le acercaron los jefes de los sacerdotes, los maestros de la ley y los ancianos,"
Kwa ¿Binzari me'mʉchi me'zari kwa kʉnse' na'pʉnse'ri minhachwʉndi azorie?’ keykumanige'ri.,¿Cuándo estuviste enfermo o en la cárcel y fuimos a verte?».
"Jesuse'ri: —“Miwi kinkiri ano'kwaɉunu' anʉnname' zʉn gun Moiseri emey miwika'si miwikʉchusana gun nʉndi, ʉweki kʉtʉkʉnʉn kinkiri eméy neki nanu' nʉnna nanu'kinó.","Jesús les contestó:—A causa de su dureza de corazón, Moisés consintió en que se separasen de sus esposas; pero al principio no era así."
"—“¿Ey ʉndi mari Kristu ki nʉnʉnkwe?” mʉnʉ' zakʉre'cho' uwe' keykumaye' nʉngwa, Jesuse'ri: —“Ʉya narwin keywʉ miwikeyni'kweri tá neki ʉnnʉnzanu' gwi anariza gun ne'ki ey ayo.","Allí le preguntaron:—¿Eres tú el Mesías? ¡Dínoslo de una vez!Jesús contestó:—Aunque se lo diga a ustedes, no me van a creer;"
Ey uye'ki Jesuri eymí re'masi zanʉn nuga genʉn bʉkʉna winʉka'zagichi ʉnzoya zʉn una.I'ngwi cheyrwa anugwe dunanu' nase' agikwʉya(Mar. :-),"y, echando mano a Jesús, lo arrojaron fuera del pueblo y lo llevaron a un barranco de la montaña sobre la que estaba asentado el pueblo, con intención de despeñarlo."
"Abraanzey nánʉngwa nari ʉnchukumey nare'ri, hitita ɉina nariri, eymí powruse' winkwʉn nu'na ɉina nenʉn tetigu rinisi nare' nʉngwa,","pasaron a ser propiedad de Abrahán, teniendo por testigos a los hititas y a todos los que asistieron al trato en la puerta de la ciudad."
Ʉwame'gwi Salmuse' kingwi ingʉ ʉɉway ye'ri:‘Awi keywʉri má miguzʉnay kawi mika'mʉkʉna zʉ gʉchʉri ka' ikumaninpʉkanʉn neki gwa'su nanʉmingwa gun nʉndi’c yeyka gun nʉndi.,Y en otro lugar lo confirma: No permitirás que tu fiel servidor sufra la corrupción.
"Simeón zʉ gʉmʉsinʉ ɉinari: Jemuel, Jamín, Óhad, Jakín, Sóhar awiri Saúl, Saulri a'mia kananew zanʉ zʉ gʉmʉsinʉ nʉnna.","Los hijos de Simeón: Jemuel, Jamín, Oab, Jaquín, Sojar y Saúl, el hijo de la cananea."
"Ey anuye nʉngwari Pilaturi, saserdoti zʉ sakuku ɉina, umʉnte wina'zʉna, naba gunamʉ ɉina nenʉ́n yow winʉnni'sʉn gwa'sanáɉuri:","Entonces Pilato reunió a los jefes de los sacerdotes, a las autoridades y al pueblo,"
"Uye'ri e' keywʉ Pilaturi Jesú ʉnwichakí awao a'zari arunhá a'zani'naɉuri soldadu zʉ sakuku kʉkanʉn gwa'siri ʉnwichakí awao key a'zasisana,","Ya al atardecer, como era el día de la preparación, esto es, la víspera del sábado,"
"ey gun awʉndi, “Emi nʉn a'mia ka' ʉnkisa unanʉn gun nʉnzanʉndi, gwamʉ nʉkʉre'si, nʉnzey nari Efrón Sóhar zʉ gʉmʉsinʉ gwamʉ nʉka'sisa awʉndi,","y les dijo:—Si es su voluntad que entierre aquí a mi mujer difunta, les ruego que intercedan por mí ante Efrón, el hijo de Sojar,"
"Ey ʉwame', ema ɉumi ʉnsisʉya nʉnkʉri, farisew gwasiri yow du nanu' neyka gwamʉ anʉkʉre'kumana zʉndi urakʉse'ri ʉnzwei' nʉnnʉnno. Ey ʉweri bema neki á kingwi awʉnkawa ʉnkʉkusʉyari wʉkumey kinki zweingwa ni; iwa rinha'yunsí zoyeyka nʉnkʉri awʉnkawa kinki kʉkumey zweingwa na'nʉnno” winʉkʉyana.Jesú awiri gʉmʉsinʉ ɉina(Mt. :-; Mar. :-)","Les digo que este recaudador de impuestos volvió a casa con sus pecados perdonados; el fariseo, en cambio, no. Porque Dios humillará a quien se ensalce a sí mismo; pero ensalzará a quien se humille a sí mismo.Jesús bendice a unos niños"
"Nʉndi: —‘¿Nʉpaw, a'miari nʉnsin neki naka'ɉunu nʉndi?’ keykwe'ri.",Y yo pregunté a mi amo: «¿Y si la mujer no quiere venir conmigo?».
"Ey uye'ki saserdoti ɉina zʉ sakukuse' awiri ley wina'rigʉnkwʉya ɉinase'ri emey inʉ arunhá me'kusʉkweyna chwizʉnhási nisi keywʉri, gʉmʉsinʉ ɉina gwakʉn Niwipaw urakʉndi: —“¡Má awʉnkawa Rey Dawí tana!” wina'kanʉya winino'se'ri ó keywʉ wina'zanisiri,","Más tarde se acercaron a Jesús, en el Templo, algunos ciegos y tullidos, y él los curó."
"Ey uye'ri Niwipawse'ri: —“¿Miɉuga Abel bekʉri no?” Kaíndi kʉyana, ey uye' Kaínse'ri: —“Kay bekʉ ni neki na'zanu' ni, ¿Nʉnki nʉɉugari nʉgʉnkwʉnno? kwa ¿Nʉn nʉɉuga chwi neywa na'me ki nʉgʉnkwʉnno?” kʉyana.","El Señor le preguntó a Caín:—¿Dónde está tu hermano Abel?Él respondió:—No lo sé, ¿acaso soy yo el guardián de mi hermano?"
Ey uye'ki Eroderi ʉwanu' né nisi zoya'ba eygwi ʉya kawʉ anʉnka'siri Juandi kʉnse' anʉkʉgáka ɉumena ʉnni'na.Jesú ɉwa kʉkumana(Mt. :-; Mar. :-; Jn. :-),"Entonces Herodes metió a Juan en la cárcel, con lo que colmó la cuenta de sus crímenes.El bautismo de Jesús"
"Ey awi Belén ʉndinanʉn nuse'ri Mariari anʉnkʉzatosiza'bari gugín keywʉ anizanisi,","Y sucedió que, mientras estaban en Belén, se cumplió el tiempo del alumbramiento."
"“Ey unige'ri ɉwí, tima, wirako'ku, gwakʉn arunhá me'kusʉkwey gwi ni'nige', ɉiwʉ ayeygwi re'pʉgeri eymí ɉweɉwe' a'wianige'ri, i'ngwí ka'gʉmʉse' tʉgʉnsa ikʉri yow re'ɉo'kumá zʉn kʉzanʉn nu'nige',","Habrá señales en el sol, en la luna y en las estrellas. Las naciones de la tierra serán presa de confusión y terror a causa del bramido del mar y el ímpetu de su oleaje."
"Ey awi eyma'bari akakʉ eyki kwaye kingwi posu gowna nʉnnari, Abraan ʉnwicha anuye'ri, filistew ɉinase' gumʉ ʉnwina'sana kingwi eygwi gumʉ ana'chiwisiri akakʉ Abraanse' ɉwa kʉsi chusanay kingwi eygwi ɉwa anʉkʉsana.","Abrió nuevamente los pozos de agua que habían sido cavados en tiempos de su padre Abrahán y que los filisteos habían cegado después de su muerte, y les puso los mismos nombres que su padre les había dado."
uye'ki kʉriwiya ɉinasin ikʉnʉ ʉnté ʉnrinare nʉngwa yow eymí gwasi ey gwa'kwin ʉnwinʉkey ʉnwinʉkuwʉsa ʉnté una.Jesuri ɉiwʉ buntikʉnʉ ʉncho'si ore'kusana a'yunsana(Mt. :-; Luk. :-),"Y sin parábolas no les decía nada. Luego, a solas, se lo explicaba todo a sus discípulos.Jesús apacigua una tempestad"
Uye'ki samaritanu ɉinase'ri Jerusalén zwein nuga nakʉchʉ ey yaki nugin wina'chwʉyame winipana'ɉunu nʉnna.,Envió por delante mensajeros que entraron en una aldea de Samaría para prepararle alojamiento.
"E' ɉwia'se' kingwiri, i'ngwí sadusew ɉinari, Jesú wina'zasisʉn gwi rizoyana. Ikʉnha'se'ri ʉnwicha ʉwari eygwi neki anukuwirinu' neyka ni, winyeyka gun rinare'ri, eymí winʉkey keywʉ wina'zasisana:","Aquel mismo día se acercaron a Jesús unos saduceos que, al no creer en la resurrección, le hicieron esta pregunta:"
"Iwa Baal-hanán Akbor zʉ gʉmʉsinʉ ʉnwicha anuye'ri a ʉnde'gukʉya kawari Hadad chukumana awi apowruri Paw ayekʉ zanʉ nʉnna, a kʉsaw Mehetabelri, Matred zʉ bu'gʉmʉ nari keywʉri Mezaab zʉ chuka nʉnna.","a Baaljanán, hijo de Acbor, lo sucedió Adar; su capital se llamaba Pau y su mujer Metabel, hija de Matrad, hija de Mezaab."
"iwa asotea nugari use' inʉ ʉnkʉgukʉn kineki kʉchanu' nánʉkwa,","el que esté en la azotea no baje a la casa a recoger ninguna de sus cosas,"
"Miwiri peykʉ gwamʉ miwe'nisi nʉnkwa gun awaki nukʉndi, ʉwe'ki kʉnkʉnʉn zweykwari, ʉnkwa neki au'nʉn awkinʉnnarwe pin powru kʉchori nʉnnige'ri ʉnnʉnkinkuma awʉndi ʉnwicha gwi zʉn awkinʉnnarwe”.","Tú has protegido a este siervo tuyo y has mostrado tu gran misericordia salvando mi vida, pero yo no puedo huir a las montañas, porque me alcanzaría la desgracia y moriría."
Ey uye' nʉngwa Joseri aɉuga Benjamín akakʉsí awiri azakʉsí winʉnkwʉya chuye'ri: —“¿Eyma ki i'ngweygwi miwiɉuga miwisin ʉnkuya nʉkwaseykumanari no? Iri ¡Niwipawri chʉwí mihʉnkʉre'gawʉn nukʉngwa ni nʉgʉmʉsinʉ Benjamín!” kʉyana.,"José miró a su alrededor y, al ver a Benjamín, su hermano de padre y madre, les preguntó:—¿Este es su hermano pequeño del que me hablaron? ¡Que Dios te sea propicio, hijo mío!"
kagumu íkuzey rekumana remasi neykazey nánuya ni; awiri azi azi awkwey nanu na ni. (g.ij.z. 63-se #ya gakunamu ey anikwuya ni).,"parágrafo. en el caso de un territorio indígena que comprenda el territorio de dos o más departamentos, su administración se hará por los consejos indígenas en coordinación con los gobernadores de los respectivos departamentos. en caso de que este territorio decida constituirse como entidad territorial, se hará con el cumplimiento de los requisitos establecidos en el inciso primero de este artículo."
"Ey uye' nʉngwari Niwipaw zʉ gunamʉ ɉina warinzanʉse'ri: —“Ey gun awʉndi, anugwese' me'zʉneyka mikʉnchunha gwi uwen, awi keywʉri eyma powru gwakʉn kʉchunhu' gwi nʉnʉngwa gun nʉndi.","El ángel le respondió:—Está bien, acepto tu petición. No destruiré la ciudad de que me hablas."
Ey anawi Niwipawse' ga'kʉnamʉ dunab a'wesi eymí gwasi waseyna: —“Ana'nuga ɉese kʉnari awʉngwa awiri sisio ɉina sʉmʉ ka'gʉmʉse' re'nika awʉngwa ni” yana.,"Vino la noche, llegó la mañana:ese fue el cuarto día."
"bunachun neki, birindi, ga'kunamu ""estado"" kwa ""ciudadanía"" neki ku' nunna ni, aya ni",aparece en la tercera parte de este libro
Aya'ba kingwi a'nʉ ʉnsa awiri “Niwipawri Israeri zʉ Paw” ɉwa kʉsana.,Y allí mismo erigió un altar y lo dedicó al Dios de Israel.
"Ey unari eymekʉri Jesú tá wina'chwʉya ɉina keywʉ gun achuye'ri ikʉnha'sin koga ɉwía achukumayʉn; ey awi ikʉnha'ri Anugwe Dunase' ey winyʉn gwa'siri, Pabluri Jerusalén neki zwe'i nánʉkwa ni winʉkein.","Allí encontramos algunos discípulos y nos quedamos durante una semana en su compañía. Impulsados por el Espíritu Santo, los hermanos de Tiro aconsejaban a Pablo que desistiera de su viaje a Jerusalén."
Ʉweri emari Niwipawse' una'me zʉn gun arunhá niwe'zanʉndia’” winʉkʉyana.,"Esto lo ha hecho el Señor, y nos resulta verdaderamente maravilloso?"
Ey awiki me'no'ku nʉnnige'ri i'ngwi kwa mowga du ʉnkʉnikʉn nunige' tetigu nikʉngwa ʉnkʉtaka awkwa.,"Si alguna vez tu hermano te ofende, ve a buscarlo y habla a solas con él para hacerle ver su falta. Si te escucha, ya te lo has ganado."
"Uye' nʉngwari Abraandi Kaldea pari a'chunnaɉuri Harán keywʉ kwʉn zoyanari, tʉkindi akakʉ aniwicha anuye'ri Niwipawse'ri iwa miwi akwʉn nuga'ba anuna'na gun nʉndi.","Salió Abrahán de Caldea y se instaló en Jarán. Desde allí, cuando murió su padre, Dios lo trasladó a este país en el cual ustedes habitan ahora."
"Ey uye' nʉngwa soldadu ɉinase'ri urakʉ awʉn zari gowernador kwʉyekʉ Jesú winuzoyanáɉuri, yow soldadu winʉkʉchuya ɉina eyma'ba gwi winkwʉn nu'na ɉina winʉkʉkanʉn gwa'siri",.Los soldados se burlan de Jesús
"Ey awi Pabluri wanaka uye' nʉngwari, Tertuluri emey í keywʉ Féli gunʉ a'gakʉnpʉnna: —“Tegwe gowernador, dugwi Inʉ nʉre'gukʉya'me tanʉ gwi kʉzari akwʉye'ri zeynari ni zʉn mikeykumʉyʉn, awi keywʉri niwi powruse' Inʉ awʉn gwa'sʉyari du'kawi niwingunamʉsa awaki nugín.","Cuando este compareció, Tértulo procedió a la acusación.—Señor gobernador —dijo—: la paz duradera que actualmente disfrutamos, a ti te la debemos y a las reformas llevadas a cabo por tu sabia administración en favor de este pueblo."
"Jesú tá wina'chwʉya ɉina Antiokía rikwʉyari, Judea meyna Jesú tá wina'chwʉya ɉina ɉwisin winigunamʉsʉngwa wina'zari me'zana'kwʉyʉkin ɉwí ʉnkʉnni'sa ʉndi winʉnkʉyana.","Decidieron, pues, los fieles, conforme a las posibilidades de cada uno, enviar ayuda para atender a las necesidades de los hermanos residentes en Judea."
"ʉya powruse'gwiri i'ngwi samayʉ kweyri, ʉyase'ri: i'ngwisindi buni'gʉmʉ imʉ nʉkʉnari ʉnkʉpari zʉn kukwey nʉkʉnige'ri gwamʉ renʉkʉre'si du nʉnhʉre'gow ʉndi ʉnte' key gwamʉ ʉnka'sisana.","Vivía también en la misma ciudad una viuda que acudió al juez, rogándole: «Hazme justicia frente a mi adversario»."
"“Kʉndi duna nʉndi dunagwi maku'nʉnno, kʉn dunanu' neyka nʉndi nanu' neykagwi zʉndi maku' kinʉnno, inʉri mʉga'ba zʉn kʉndi ɉwakumʉya gun nʉndi.","Un fruto sano corresponde a un árbol sano; un fruto podrido, a un árbol podrido. Por el fruto se sabe cómo es el árbol."
“Yow ka'gʉmʉse' naya awʉnki má ʉnme'wesʉn nu'kwari nanu'kinó” kʉyana.,"¡Vete, pues, y recorre esta tierra a lo largo y a lo ancho, porque a ti te la daré!"
"iwa, ga'kunamu re'zagikumuyari, ikun a'kumey azoyana: josé maría crespo, miguel torres, juan bautista ramos, emeterio arroyo, awiri rubiel zalabata, nari a'chunakumana ni",en algunos casos para comprender mejor el contenido de los artículos se agregó una explicación que aparece en letras más pequeñas
"Ey uye' nʉngwa Joseri, pin Egiptu meyna zamʉ a'nisi ʉwari, asewa saku nánʉkin ta'nigeri, i'ngwiri faraonzey nánʉngwa nari a'nikʉngwa ni, í paperi pa'na. Ʉweri eymari eyki ayeyki ʉnkeykumʉnuga ni; ʉwe'ki saserdoti ɉina nʉngwa faraonzey nari ka'gʉmʉ winʉngeyna nanu' gun nare'ri, inʉ wesʉkwa neki winʉka'w gwi rinʉnna.","Y José promulgó una ley, vigente hasta el día de hoy en toda la tierra de Egipto, según la cual debía entregarse al faraón una quinta parte de las cosechas. Solamente las tierras de los sacerdotes no pasaron a ser propiedad del faraón.Últimos días de Jacob"
"Eliakindi Meleá zʉ gʉmʉsinʉ nʉnna. Meleari Mainán zʉ gʉmʉsinʉ nare', Mainandi Matatá zʉ gʉmʉsinʉ nʉnna. Matatari Natán zʉ gʉmʉsinʉ nare', Natandi Dawi zʉ gʉmʉsinʉ nʉnna.","Meleá, Mená, Matazá, Natán, David,"
Iwa Melkisederi Salem rey nari keywʉri Niwipaw pinna inʉ kwey awnuga gwasi umʉn a'zʉna zʉ saserdotise'ri pan awiri winu a'chunhey akowna'.,"Cuando Abrán volvía de derrotar a Codorlaomer y a sus reyes aliados, el rey de Sodoma salió a su encuentro en el valle de Save, el valle del Rey."
"iwa cheykʉna zaka'cho'sʉyari i'ngwi aɉu ka'gʉmʉse' akwʉn nuga zaka'cho'si ey gwaku' nʉnno. Zaɉuna duna zaka'cho'sʉyari ikʉ gowiernu warinzanʉzey zaka'cho'sʉyari na'nʉnno, iwa kanʉ du nanu' neyka zaka'cho'si wasʉye'ri Ikʉnusi zʉ gʉmʉsinʉ ɉina zaka'cho'sʉn nusi ey yu'nʉnno,","y el campo es el mundo. La buena semilla representa a los que pertenecen al Reino, y la cizaña representa a los que pertenecen al diablo."
"—‘Ikʉnha nʉnkʉri akowna winnasiri, i'ngwi ora nánʉkin zʉn rini'ku'kinare, ey ʉwari mari niwi i'ɉwia kuke' niwe'zari ɉwí niwiswi ɉwí niwe'neynasin dikingwi zʉndi na'zasanu' kinʉnkwe’ winʉkʉyana.","diciendo: «A estos que solo han trabajado una hora, les pagas lo mismo que a nosotros, que hemos trabajado toda la jornada soportando el calor del día»."
"Ema ɉinari rey rinari Edom winde'gukʉn nu'na rinʉnna, sanusi kingwi israerita ɉina eyki rey winʉkinuku'gwi rinare:","Antes de que los israelitas tuvieran rey, estos fueron los reyes que reinaron en la tierra de Edom:"
"Tá kinki miwise' chwi ihano'kwʉn anugari, profeta ɉinase' awiri ikʉ Niwipaw chowgwi wina'chʉn nu'na ɉinase'ri, chwagwi awiri, winino'kwagwi winawaɉure' neki winchú nariri winino'kunʉn una gun nʉndi”.Jesuri zachʉn kinki zariga zaka'cho'si ga'kʉnamʉ ʉnkʉwa'na(Mar. :-; Luk. :-)","Les aseguro que muchos profetas y muchos justos desearon ver lo que ustedes están viendo, y no lo vieron, y oír lo que ustedes están oyendo, y no lo oyeron.Explicación de la parábola del sembrador"
"ʉnwinʉka'chonu' nare nʉngwa, i'mʉnʉ eygwi keywʉ Jerusalén ʉnwinʉnmi'ri wintakʉngwa nari rizoyana.","Y como no lo encontraron, regresaron a Jerusalén para seguir buscándolo allí."
"ey anuwe' neki i'munuri, gugín neki yu' nánukwa ni, na' nundi diwún neki gwákukwey, mikunika awkwey niga ni","durante más de un año, los lingüistas indígenas organizaron equipos de traducción y reuniones con las comunidades para estudiar los textos, crear o rescatar términos, someterlos a discusión"
"(Mt. :-; Luk. :-) Ey anawi nʉngwari Jesuri ga'kʉnamʉ ʉnkʉwasi keywʉ ikʉ winʉwí eymí winʉkʉyana: —“I'ngwi cheyrwa ʉnkʉniga keywʉ uwa zarikʉn zoyana, awi yow zarika uye'ri, yow gumʉ ɉá nenʉn awi nʉngwa, winu nenʉn gawkwey zari du zakusa unaɉuri, senanʉkwey zanʉngwasi urakʉ warin kawi gow unaɉu nʉngwari ʉnkʉniga ɉinase' a'zasari chungwa nari winʉkʉchusiri, peykʉ ʉnzoya una.","Jesús les contó entonces esta parábola:—Un hombre plantó una viña, la cercó con una valla, construyó un lagar y levantó una torre; luego la arrendó a unos labradores y se fue de viaje."
"(Mt. :-; Mar. :-; Jn. :-) Tiberiw Sésar i'ngwi uga asewa kʉtow kʉgi' sakuku nari re'gusi nu'kwe'ri, Ponsiw Pilaturi Judea meyna gowernador nari nuga nʉnna, iwa Eroderi Galilea meyna gwi gowernador nari nuga nʉnna, iwa asin re'kwʉya Feripiri Iturea awiri Trakonite ayarigʉn gwi gowernador nari nuga nʉnna, iwa Lisaniari Abilene ayarigʉn gwi gowernador nari nuga nare'a,","Corría el año quince del reinado del emperador Tiberio. Poncio Pilato gobernaba en Judea; Herodes, en Galilea; su hermano Filipo, en Iturea y Traconítida, y Lisanias, en Abilene."
Uye'ki Jesuse' winʉkey ie'ri: —“¿Bindi pan miwikʉnano?” chwá ʉnki winʉkʉya'me sékʉnʉn unaɉuri: —“Asewa pan nariri mowga wakʉ ni” winʉkʉyana.,"Jesús les dijo:—Miren a ver cuántos panes tienen.Después de comprobarlo, le dijeron:—Cinco panes y dos peces."
"(Mt. :-; Luk. :-) Awi i'mʉnʉ eygwi keywʉ Jesuri ɉiwʉ Galilea ókʉnʉn ikʉ winʉmasay winʉwiʉnpʉnna. Ey uye'ki ikʉ sʉmʉ kʉnhani'kuma gun uye'ri, Jesuri barkuse' anichori anasi keywʉ winʉmasayʉnpare'ri ikʉri ɉiwʉ gakʉn pari winʉkʉno'kwʉnpʉnna.","De nuevo comenzó Jesús a enseñar a la orilla del lago. Y se le reunió tanta gente que decidió subir a una barca que estaba en el lago y sentarse en ella, mientras la gente permanecía junto al lago en tierra firme."
"Ey uye'ki ikʉ imʉ zwein nákʉn zʉn nukamʉsin, zʉn kineki wingwa'kumu' gun rinare'ri Jesuse'ri: —“Báy aɉwʉnka ingʉ aykʉnʉ zʉnekʉ eykʉ ʉnkʉmechukwa ni” winʉkʉyana.",Jesús les dijo:—Vengan aparte conmigo. Vamos a descansar un poco en algún lugar solitario.Porque eran tantos los que iban y venían que no les quedaba ni tiempo para comer.
Kʉtʉkʉnʉn keywʉ Niwipawa inʉ a'gowye'ri ku'nawa awiri ka'gʉmʉ keywʉ gowna.,"Cuando Dios, en el principio,creó los cielos y la tierra,"
Ey awi yow powru ó kʉzanikay zari ʉya'ba yow akinkumeyri Pabluri wintonaɉuri wʉrʉki kinki Niwipaw urakʉn pari o'kʉn a'witekumeyri mʉnʉ'gwi o'kʉta ekupanakí nu'na.,"La ciudad entera se alborotó; y la gente acudió en masa. Agarraron a Pablo, lo sacaron fuera del Templo y cerraron sus puertas inmediatamente."
"a'chwun nusi, ey gwa'kwin","ahora al aparecer esta cartilla que representa el resultado de ese trabajo, se espera que haya de nuestra parte verdadero interés en conocerla a profundidad"
"gunʉ gakʉn awiri ga'nʉkʉtʉnke'ri chiwako'ku zʉ gʉmʉ zʉ kwerusin gumʉ iyú unaɉu nʉngwa,","Con la piel de los cabritos le cubrió las manos y la parte lampiña del cuello,"
"Nʉpaw Abraan ga'kʉnamʉ kʉnchunhʉkwa nʉkʉyanari ema gun nʉndi: —‘Nʉgʉmʉsinʉ nʉngwa a'mia Kanaán kwʉn nu'kwʉnki zanʉsin nʉngwa zwein neki gwa'su nánʉkwa, nʉkey nʉmaseyna gun nʉndi.","Mi amo me hizo jurar, diciendo: «No busques esposa para mi hijo de entre las hijas de los cananeos en cuya tierra habito,"
ʉwe'ki iwari sanusi awʉnkawa rinanʉn ne re'nukʉnki ey unige'ri tʉkin rinikʉngwa gun nʉndi; iwa tʉkekʉ rinanʉn nu'neyka ɉumena sanusi awʉnkawa ʉndinikʉngwa na'nʉnno” winʉkʉyana.Jesuri i'mʉnʉ eygwi ʉnwichʉngwa zakʉre'cho'na(Mt. :-; Luk. :-),"Muchos que ahora son primeros, serán los últimos, y muchos que ahora son últimos, serán los primeros.Jesús anuncia por tercera vez su muerte y su resurrección"
"“Anugwe du nanu'neyka ikʉse' pari ana'ga'kuma ʉwe'ri, bekʉ ʉnkʉmechʉkwa nʉka'chono a'zari ikʉnawʉnkekʉ nayʉn zóya na'kinó; ʉwe'ki anʉka'chonu' nʉne'ri:","Cuando un espíritu sale de una persona y anda errante por lugares desiertos en busca de descanso, y no lo encuentra,"
"Ɉwawikase' winʉkunu neyka ɉinari, awʉnkawa me'zanʉkwa naki, eyma ɉinase' gun,Niwipawri chwʉngwa gun nʉndi.","Felices los que tienen limpia la conciencia, porque ellos verán a Dios."
¡Ʉweri mowga mowga aniga! Profeta Isaía zakʉmiwe'cho'si aseyna'bari tá ey miwigwa'na na'nʉnno:,¡Hipócritas! Bien profetizó Isaías acerca de ustedes cuando dijo:
